index,host,source,sourcetype,"_raw"
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:Inventory","2013-09-11T16:45:16-07:00 Type=""FeatureDefinition"" Id=""9fec40ea-a949-407d-be09-6cba26470a0c"" Name=""FeatureDefinition/15/9fec40ea-a949-407d-be09-6cba26470a0c"" DisplayName=""VisioWebAccess"" ActivateOnDefault=""True"" AlwaysForceInstall=""False"" AutoActivateInCentralAdmin=""False"" Hidden=""True"" ReceiverAssembly=""Microsoft.Office.Visio.Server, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c"" ReceiverClass=""Microsoft.Office.Visio.Server.VisioWebAccessFeatureHandler"" RequireResources=""False"" RootDirectory=""C:\\Program Files\\Common Files\\Microsoft Shared\\Web Server Extensions\\15\\Template\\Features\\VisioWebAccess"" Scope=""Site"" SolutionId=""7ed6cd55-b479-4eb7-a529-e99a24c10bd3"" Status=""Online"" UIVersion="""" Version=""15.0.0.0"" FarmId=""b64c54bb-6682-484c-949f-782b7b147853"""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:Inventory","2013-09-11T16:45:16-07:00 Type=""FeatureDefinition"" Id=""9fb35ca8-824b-49e6-a6c5-cba4366444ab"" Name=""FeatureDefinition/15/9fb35ca8-824b-49e6-a6c5-cba4366444ab"" DisplayName=""SearchConfigTenantStapler"" ActivateOnDefault=""True"" AlwaysForceInstall=""False"" AutoActivateInCentralAdmin=""False"" Hidden=""True"" ReceiverAssembly="""" ReceiverClass="""" RequireResources=""False"" RootDirectory=""C:\\Program Files\\Common Files\\Microsoft Shared\\Web Server Extensions\\15\\Template\\Features\\SearchConfigTenantStapler"" Scope=""Farm"" SolutionId=""00000000-0000-0000-0000-000000000000"" Status=""Online"" UIVersion="""" Version=""15.0.0.0"" FarmId=""b64c54bb-6682-484c-949f-782b7b147853"""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:Inventory","2013-09-11T16:45:16-07:00 Type=""FeatureDefinition"" Id=""9e99f7d7-08e9-455c-b3aa-fc71b9210027"" Name=""FeatureDefinition/15/9e99f7d7-08e9-455c-b3aa-fc71b9210027"" DisplayName=""PremiumSearchVerticals"" ActivateOnDefault=""True"" AlwaysForceInstall=""False"" AutoActivateInCentralAdmin=""False"" Hidden=""True"" ReceiverAssembly=""Microsoft.Office.Server.Search, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c"" ReceiverClass=""Microsoft.Office.Server.Search.Administration.PremiumSearchVerticalsFeatureReceiver"" RequireResources=""False"" RootDirectory=""C:\\Program Files\\Common Files\\Microsoft Shared\\Web Server Extensions\\15\\Template\\Features\\PremiumSearchVerticals"" Scope=""Web"" SolutionId=""00000000-0000-0000-0000-000000000000"" Status=""Online"" UIVersion="""" Version=""15.0.10.0"" FarmId=""b64c54bb-6682-484c-949f-782b7b147853"""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:Inventory","2013-09-11T16:45:16-07:00 Type=""FeatureDefinition"" Id=""9e56487c-795a-4077-9425-54a1ecb84282"" Name=""FeatureDefinition/15/9e56487c-795a-4077-9425-54a1ecb84282"" DisplayName=""Hold"" ActivateOnDefault=""True"" AlwaysForceInstall=""False"" AutoActivateInCentralAdmin=""False"" Hidden=""False"" ReceiverAssembly=""Microsoft.Office.Policy, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c"" ReceiverClass=""Microsoft.Office.RecordsManagement.Internal.HoldsFeatureReceiver"" RequireResources=""False"" RootDirectory=""C:\\Program Files\\Common Files\\Microsoft Shared\\Web Server Extensions\\15\\Template\\Features\\Hold"" Scope=""Web"" SolutionId=""00000000-0000-0000-0000-000000000000"" Status=""Online"" UIVersion="""" Version=""14.0.0.0"" FarmId=""b64c54bb-6682-484c-949f-782b7b147853"""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:Inventory","2013-09-11T16:45:16-07:00 Type=""FeatureDefinition"" Id=""9c2ef9dc-f733-432e-be1c-2e79957ea27b"" Name=""FeatureDefinition/15/9c2ef9dc-f733-432e-be1c-2e79957ea27b"" DisplayName=""WhereaboutsList"" ActivateOnDefault=""True"" AlwaysForceInstall=""False"" AutoActivateInCentralAdmin=""False"" Hidden=""True"" ReceiverAssembly="""" ReceiverClass="""" RequireResources=""False"" RootDirectory=""C:\\Program Files\\Common Files\\Microsoft Shared\\Web Server Extensions\\15\\Template\\Features\\WhereaboutsList"" Scope=""Web"" SolutionId=""00000000-0000-0000-0000-000000000000"" Status=""Online"" UIVersion="""" Version=""3.0.0.0"" FarmId=""b64c54bb-6682-484c-949f-782b7b147853"""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:Inventory","2013-09-11T16:45:16-07:00 Type=""FeatureDefinition"" Id=""9c0834e1-ba47-4d49-812b-7d4fb6fea211"" Name=""FeatureDefinition/15/9c0834e1-ba47-4d49-812b-7d4fb6fea211"" DisplayName=""SearchMaster"" ActivateOnDefault=""True"" AlwaysForceInstall=""False"" AutoActivateInCentralAdmin=""False"" Hidden=""False"" ReceiverAssembly="""" ReceiverClass="""" RequireResources=""False"" RootDirectory=""C:\\Program Files\\Common Files\\Microsoft Shared\\Web Server Extensions\\15\\Template\\Features\\SearchMaster"" Scope=""Site"" SolutionId=""00000000-0000-0000-0000-000000000000"" Status=""Online"" UIVersion="""" Version=""15.0.0.0"" FarmId=""b64c54bb-6682-484c-949f-782b7b147853"""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:Inventory","2013-09-11T16:45:16-07:00 Type=""FeatureDefinition"" Id=""9c03e124-eef7-4dc6-b5eb-86ccd207cb87"" Name=""FeatureDefinition/15/9c03e124-eef7-4dc6-b5eb-86ccd207cb87"" DisplayName=""GroupWork"" ActivateOnDefault=""True"" AlwaysForceInstall=""False"" AutoActivateInCentralAdmin=""False"" Hidden=""True"" ReceiverAssembly=""Microsoft.SharePoint, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c"" ReceiverClass=""Microsoft.SharePoint.Applications.GroupBoard.GroupBoardFeatureReceiver"" RequireResources=""False"" RootDirectory=""C:\\Program Files\\Common Files\\Microsoft Shared\\Web Server Extensions\\15\\Template\\Features\\GroupWork"" Scope=""Web"" SolutionId=""00000000-0000-0000-0000-000000000000"" Status=""Online"" UIVersion="""" Version=""0.0.0.0"" FarmId=""b64c54bb-6682-484c-949f-782b7b147853"""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:Inventory","2013-09-11T16:45:16-07:00 Type=""FeatureDefinition"" Id=""9b0293a7-8942-46b0-8b78-49d29a9edd53"" Name=""FeatureDefinition/15/9b0293a7-8942-46b0-8b78-49d29a9edd53"" DisplayName=""OrganizationsClaimHierarchyProvider"" ActivateOnDefault=""True"" AlwaysForceInstall=""False"" AutoActivateInCentralAdmin=""False"" Hidden=""True"" ReceiverAssembly=""Microsoft.SharePoint.Portal, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c"" ReceiverClass=""Microsoft.SharePoint.Portal.UserProfiles.OrganizationClaimHierarchyProviderFeatureReceiver"" RequireResources=""False"" RootDirectory=""C:\\Program Files\\Common Files\\Microsoft Shared\\Web Server Extensions\\15\\Template\\Features\\OrganizationsClaimHierarchyProvider"" Scope=""Farm"" SolutionId=""00000000-0000-0000-0000-000000000000"" Status=""Online"" UIVersion="""" Version=""14.0.0.0"" FarmId=""b64c54bb-6682-484c-949f-782b7b147853"""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:Inventory","2013-09-11T16:45:16-07:00 Type=""FeatureDefinition"" Id=""9ad4c2d4-443b-4a94-8534-49a23f20ba3c"" Name=""FeatureDefinition/15/9ad4c2d4-443b-4a94-8534-49a23f20ba3c"" DisplayName=""HolidaysList"" ActivateOnDefault=""True"" AlwaysForceInstall=""False"" AutoActivateInCentralAdmin=""False"" Hidden=""True"" ReceiverAssembly="""" ReceiverClass="""" RequireResources=""False"" RootDirectory=""C:\\Program Files\\Common Files\\Microsoft Shared\\Web Server Extensions\\15\\Template\\Features\\HolidaysList"" Scope=""Web"" SolutionId=""00000000-0000-0000-0000-000000000000"" Status=""Online"" UIVersion="""" Version=""3.0.0.0"" FarmId=""b64c54bb-6682-484c-949f-782b7b147853"""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:Inventory","2013-09-11T16:45:16-07:00 Type=""FeatureDefinition"" Id=""9a447926-5937-44cb-857a-d3829301c73b"" Name=""FeatureDefinition/15/9a447926-5937-44cb-857a-d3829301c73b"" DisplayName=""ContentTypeHub"" ActivateOnDefault=""False"" AlwaysForceInstall=""False"" AutoActivateInCentralAdmin=""False"" Hidden=""False"" ReceiverAssembly=""Microsoft.SharePoint.Taxonomy, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c"" ReceiverClass=""Microsoft.SharePoint.Taxonomy.ContentTypeSync.Internal.MetadataHubFeatureReceiver"" RequireResources=""False"" RootDirectory=""C:\\Program Files\\Common Files\\Microsoft Shared\\Web Server Extensions\\15\\Template\\Features\\ContentTypeHub"" Scope=""Site"" SolutionId=""00000000-0000-0000-0000-000000000000"" Status=""Online"" UIVersion="""" Version=""14.0.0.0"" FarmId=""b64c54bb-6682-484c-949f-782b7b147853"""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:Inventory","2013-09-11T16:45:16-07:00 Type=""FeatureDefinition"" Id=""99fe402e-89a0-45aa-9163-85342e865dc8"" Name=""FeatureDefinition/15/99fe402e-89a0-45aa-9163-85342e865dc8"" DisplayName=""BaseWeb"" ActivateOnDefault=""True"" AlwaysForceInstall=""False"" AutoActivateInCentralAdmin=""False"" Hidden=""False"" ReceiverAssembly=""Microsoft.SharePoint.Portal, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c"" ReceiverClass=""Microsoft.SharePoint.Portal.SPBaseWebFeatureReceiver"" RequireResources=""False"" RootDirectory=""C:\\Program Files\\Common Files\\Microsoft Shared\\Web Server Extensions\\15\\Template\\Features\\BaseWeb"" Scope=""Web"" SolutionId=""00000000-0000-0000-0000-000000000000"" Status=""Online"" UIVersion="""" Version=""15.0.0.3"" FarmId=""b64c54bb-6682-484c-949f-782b7b147853"""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:Inventory","2013-09-11T16:45:16-07:00 Type=""FeatureDefinition"" Id=""99f380b4-e1aa-4db0-92a4-32b15e35b317"" Name=""FeatureDefinition/15/99f380b4-e1aa-4db0-92a4-32b15e35b317"" DisplayName=""TenantAdminDeploymentLinks"" ActivateOnDefault=""True"" AlwaysForceInstall=""False"" AutoActivateInCentralAdmin=""False"" Hidden=""True"" ReceiverAssembly=""Microsoft.SharePoint.Publishing, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c"" ReceiverClass=""Microsoft.SharePoint.Publishing.TenantAdminDeploymentLinksFeatureHandler"" RequireResources=""False"" RootDirectory=""C:\\Program Files\\Common Files\\Microsoft Shared\\Web Server Extensions\\15\\Template\\Features\\TenantAdminDeploymentLinks"" Scope=""Web"" SolutionId=""00000000-0000-0000-0000-000000000000"" Status=""Online"" UIVersion="""" Version=""14.0.0.0"" FarmId=""b64c54bb-6682-484c-949f-782b7b147853"""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:Inventory","2013-09-11T16:45:16-07:00 Type=""FeatureDefinition"" Id=""98d11606-9a9b-4f44-b4c2-72d72f867da9"" Name=""FeatureDefinition/15/98d11606-9a9b-4f44-b4c2-72d72f867da9"" DisplayName=""SiteAssets"" ActivateOnDefault=""True"" AlwaysForceInstall=""False"" AutoActivateInCentralAdmin=""False"" Hidden=""True"" ReceiverAssembly=""Microsoft.SharePoint, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c"" ReceiverClass=""Microsoft.SharePoint.SPSiteAssetsFeatureReceiver"" RequireResources=""False"" RootDirectory=""C:\\Program Files\\Common Files\\Microsoft Shared\\Web Server Extensions\\15\\Template\\Features\\SiteAssets"" Scope=""Web"" SolutionId=""00000000-0000-0000-0000-000000000000"" Status=""Online"" UIVersion="""" Version=""1.0.0.0"" FarmId=""b64c54bb-6682-484c-949f-782b7b147853"""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:Inventory","2013-09-11T16:45:16-07:00 Type=""FeatureDefinition"" Id=""983521d7-9c04-4db0-abdc-f7078fc0b040"" Name=""FeatureDefinition/15/983521d7-9c04-4db0-abdc-f7078fc0b040"" DisplayName=""TenantSearchAdmin"" ActivateOnDefault=""True"" AlwaysForceInstall=""False"" AutoActivateInCentralAdmin=""False"" Hidden=""True"" ReceiverAssembly="""" ReceiverClass="""" RequireResources=""False"" RootDirectory=""C:\\Program Files\\Common Files\\Microsoft Shared\\Web Server Extensions\\15\\Template\\Features\\TenantSearchAdmin"" Scope=""Web"" SolutionId=""00000000-0000-0000-0000-000000000000"" Status=""Online"" UIVersion="""" Version=""15.0.0.0"" FarmId=""b64c54bb-6682-484c-949f-782b7b147853"""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:Inventory","2013-09-11T16:45:16-07:00 Type=""FeatureDefinition"" Id=""98311581-29c5-40e8-9347-bd5732f0cb3e"" Name=""FeatureDefinition/15/98311581-29c5-40e8-9347-bd5732f0cb3e"" DisplayName=""TenantAdminLinks"" ActivateOnDefault=""True"" AlwaysForceInstall=""False"" AutoActivateInCentralAdmin=""False"" Hidden=""True"" ReceiverAssembly="""" ReceiverClass="""" RequireResources=""False"" RootDirectory=""C:\\Program Files\\Common Files\\Microsoft Shared\\Web Server Extensions\\15\\Template\\Features\\TenantAdminLinks"" Scope=""Web"" SolutionId=""00000000-0000-0000-0000-000000000000"" Status=""Online"" UIVersion="""" Version=""1.0.0.0"" FarmId=""b64c54bb-6682-484c-949f-782b7b147853"""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:Inventory","2013-09-11T16:45:16-07:00 Type=""FeatureDefinition"" Id=""97a2485f-ef4b-401f-9167-fa4fe177c6f6"" Name=""FeatureDefinition/15/97a2485f-ef4b-401f-9167-fa4fe177c6f6"" DisplayName=""BaseSiteStapling"" ActivateOnDefault=""True"" AlwaysForceInstall=""False"" AutoActivateInCentralAdmin=""False"" Hidden=""True"" ReceiverAssembly="""" ReceiverClass="""" RequireResources=""False"" RootDirectory=""C:\\Program Files\\Common Files\\Microsoft Shared\\Web Server Extensions\\15\\Template\\Features\\BaseSiteStapling"" Scope=""Farm"" SolutionId=""00000000-0000-0000-0000-000000000000"" Status=""Online"" UIVersion="""" Version=""14.0.0.0"" FarmId=""b64c54bb-6682-484c-949f-782b7b147853"""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:Inventory","2013-09-11T16:45:16-07:00 Type=""FeatureDefinition"" Id=""978513c0-1e6c-4efb-b12e-7698963bfd05"" Name=""FeatureDefinition/15/978513c0-1e6c-4efb-b12e-7698963bfd05"" DisplayName=""EduInstitutionSiteCollection"" ActivateOnDefault=""True"" AlwaysForceInstall=""False"" AutoActivateInCentralAdmin=""False"" Hidden=""True"" ReceiverAssembly=""Microsoft.Office.Education.Data, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c"" ReceiverClass=""Microsoft.Office.Education.EduInstitutionSiteCollectionFeatureReceiver"" RequireResources=""False"" RootDirectory=""C:\\Program Files\\Common Files\\Microsoft Shared\\Web Server Extensions\\15\\Template\\Features\\EduInstitutionSiteCollection"" Scope=""Web"" SolutionId=""7ed6cd55-b479-4eb7-a529-e99a24c10bd3"" Status=""Online"" UIVersion="""" Version=""15.0.5.0"" FarmId=""b64c54bb-6682-484c-949f-782b7b147853"""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:Inventory","2013-09-11T16:45:16-07:00 Type=""FeatureDefinition"" Id=""961d6a9c-4388-4cf2-9733-38ee8c89afd4"" Name=""FeatureDefinition/15/961d6a9c-4388-4cf2-9733-38ee8c89afd4"" DisplayName=""CommunitySite"" ActivateOnDefault=""True"" AlwaysForceInstall=""False"" AutoActivateInCentralAdmin=""False"" Hidden=""False"" ReceiverAssembly=""Microsoft.SharePoint.Portal, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c"" ReceiverClass=""Microsoft.SharePoint.Portal.CommunitySiteFeatureReceiver"" RequireResources=""False"" RootDirectory=""C:\\Program Files\\Common Files\\Microsoft Shared\\Web Server Extensions\\15\\Template\\Features\\CommunitySite"" Scope=""Web"" SolutionId=""00000000-0000-0000-0000-000000000000"" Status=""Online"" UIVersion="""" Version=""15.0.8.0"" FarmId=""b64c54bb-6682-484c-949f-782b7b147853"""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:Inventory","2013-09-11T16:45:16-07:00 Type=""FeatureDefinition"" Id=""94c94ca6-b32f-4da9-a9e3-1f3d343d7ecb"" Name=""FeatureDefinition/15/94c94ca6-b32f-4da9-a9e3-1f3d343d7ecb"" DisplayName=""PublishingWeb"" ActivateOnDefault=""True"" AlwaysForceInstall=""False"" AutoActivateInCentralAdmin=""False"" Hidden=""False"" ReceiverAssembly="""" ReceiverClass="""" RequireResources=""False"" RootDirectory=""C:\\Program Files\\Common Files\\Microsoft Shared\\Web Server Extensions\\15\\Template\\Features\\PublishingWeb"" Scope=""Web"" SolutionId=""00000000-0000-0000-0000-000000000000"" Status=""Online"" UIVersion="""" Version=""15.0.1.0"" FarmId=""b64c54bb-6682-484c-949f-782b7b147853"""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:Inventory","2013-09-11T16:45:16-07:00 Type=""FeatureDefinition"" Id=""947afd14-0ea1-46c6-be97-dea1bf6f5bae"" Name=""FeatureDefinition/15/947afd14-0ea1-46c6-be97-dea1bf6f5bae"" DisplayName=""MembershipList"" ActivateOnDefault=""True"" AlwaysForceInstall=""False"" AutoActivateInCentralAdmin=""False"" Hidden=""True"" ReceiverAssembly="""" ReceiverClass="""" RequireResources=""False"" RootDirectory=""C:\\Program Files\\Common Files\\Microsoft Shared\\Web Server Extensions\\15\\Template\\Features\\MembershipList"" Scope=""Web"" SolutionId=""00000000-0000-0000-0000-000000000000"" Status=""Online"" UIVersion="""" Version=""15.0.0.0"" FarmId=""b64c54bb-6682-484c-949f-782b7b147853"""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:Inventory","2013-09-11T16:45:16-07:00 Type=""FeatureDefinition"" Id=""937f97e9-d7b4-473d-af17-b03951b2c66b"" Name=""FeatureDefinition/15/937f97e9-d7b4-473d-af17-b03951b2c66b"" DisplayName=""SkuUpgradeLinks"" ActivateOnDefault=""True"" AlwaysForceInstall=""False"" AutoActivateInCentralAdmin=""False"" Hidden=""True"" ReceiverAssembly="""" ReceiverClass="""" RequireResources=""False"" RootDirectory=""C:\\Program Files\\Common Files\\Microsoft Shared\\Web Server Extensions\\15\\Template\\Features\\SkuUpgradeLinks"" Scope=""Farm"" SolutionId=""00000000-0000-0000-0000-000000000000"" Status=""Online"" UIVersion="""" Version=""14.0.0.0"" FarmId=""b64c54bb-6682-484c-949f-782b7b147853"""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:Inventory","2013-09-11T16:45:16-07:00 Type=""FeatureDefinition"" Id=""932f5bb1-e815-4c14-8917-c2bae32f70fe"" Name=""FeatureDefinition/15/932f5bb1-e815-4c14-8917-c2bae32f70fe"" DisplayName=""EduMySiteHost"" ActivateOnDefault=""True"" AlwaysForceInstall=""False"" AutoActivateInCentralAdmin=""False"" Hidden=""False"" ReceiverAssembly=""Microsoft.Office.Education.Data, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c"" ReceiverClass=""Microsoft.Office.Education.EduMySiteHostFeatureReceiver"" RequireResources=""False"" RootDirectory=""C:\\Program Files\\Common Files\\Microsoft Shared\\Web Server Extensions\\15\\Template\\Features\\EduMySiteHost"" Scope=""Web"" SolutionId=""7ed6cd55-b479-4eb7-a529-e99a24c10bd3"" Status=""Online"" UIVersion="""" Version=""15.0.13.0"" FarmId=""b64c54bb-6682-484c-949f-782b7b147853"""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:Inventory","2013-09-11T16:45:16-07:00 Type=""FeatureDefinition"" Id=""922ed989-6eb4-4f5e-a32e-27f31f93abfa"" Name=""FeatureDefinition/15/922ed989-6eb4-4f5e-a32e-27f31f93abfa"" DisplayName=""SearchWebPartsStapler"" ActivateOnDefault=""True"" AlwaysForceInstall=""False"" AutoActivateInCentralAdmin=""False"" Hidden=""True"" ReceiverAssembly="""" ReceiverClass="""" RequireResources=""False"" RootDirectory=""C:\\Program Files\\Common Files\\Microsoft Shared\\Web Server Extensions\\15\\Template\\Features\\SearchWebPartsStapler"" Scope=""Farm"" SolutionId=""00000000-0000-0000-0000-000000000000"" Status=""Online"" UIVersion="""" Version=""15.0.0.0"" FarmId=""b64c54bb-6682-484c-949f-782b7b147853"""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:Inventory","2013-09-11T16:45:16-07:00 Type=""FeatureDefinition"" Id=""915c240e-a6cc-49b8-8b2c-0bff8b553ed3"" Name=""FeatureDefinition/15/915c240e-a6cc-49b8-8b2c-0bff8b553ed3"" DisplayName=""Ratings"" ActivateOnDefault=""True"" AlwaysForceInstall=""False"" AutoActivateInCentralAdmin=""False"" Hidden=""True"" ReceiverAssembly=""Microsoft.SharePoint.Portal, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c"" ReceiverClass=""Microsoft.SharePoint.Portal.RatingsFeatureReceiver"" RequireResources=""False"" RootDirectory=""C:\\Program Files\\Common Files\\Microsoft Shared\\Web Server Extensions\\15\\Template\\Features\\Ratings"" Scope=""Site"" SolutionId=""00000000-0000-0000-0000-000000000000"" Status=""Online"" UIVersion="""" Version=""15.0.5.0"" FarmId=""b64c54bb-6682-484c-949f-782b7b147853"""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:Inventory","2013-09-11T16:45:16-07:00 Type=""FeatureDefinition"" Id=""90c6c1e5-3719-4c52-9f36-34a97df596f7"" Name=""FeatureDefinition/15/90c6c1e5-3719-4c52-9f36-34a97df596f7"" DisplayName=""ObaProfilePagesTenantStapling"" ActivateOnDefault=""True"" AlwaysForceInstall=""False"" AutoActivateInCentralAdmin=""False"" Hidden=""True"" ReceiverAssembly="""" ReceiverClass="""" RequireResources=""False"" RootDirectory=""C:\\Program Files\\Common Files\\Microsoft Shared\\Web Server Extensions\\15\\Template\\Features\\ObaProfilePagesTenantStapling"" Scope=""Farm"" SolutionId=""00000000-0000-0000-0000-000000000000"" Status=""Online"" UIVersion="""" Version=""14.0.0.0"" FarmId=""b64c54bb-6682-484c-949f-782b7b147853"""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:Inventory","2013-09-11T16:45:16-07:00 Type=""FeatureDefinition"" Id=""8fb893d6-93ee-4763-a046-54f9e640368d"" Name=""FeatureDefinition/15/8fb893d6-93ee-4763-a046-54f9e640368d"" DisplayName=""TaxonomyTenantAdminStapler"" ActivateOnDefault=""True"" AlwaysForceInstall=""False"" AutoActivateInCentralAdmin=""False"" Hidden=""True"" ReceiverAssembly="""" ReceiverClass="""" RequireResources=""False"" RootDirectory=""C:\\Program Files\\Common Files\\Microsoft Shared\\Web Server Extensions\\15\\Template\\Features\\TaxonomyTenantAdminStapler"" Scope=""Farm"" SolutionId=""00000000-0000-0000-0000-000000000000"" Status=""Online"" UIVersion="""" Version=""14.0.0.0"" FarmId=""b64c54bb-6682-484c-949f-782b7b147853"""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:Inventory","2013-09-11T16:45:16-07:00 Type=""FeatureDefinition"" Id=""8f15b342-80b1-4508-8641-0751e2b55ca6"" Name=""FeatureDefinition/15/8f15b342-80b1-4508-8641-0751e2b55ca6"" DisplayName=""LocalSiteDirectoryMetaData"" ActivateOnDefault=""True"" AlwaysForceInstall=""False"" AutoActivateInCentralAdmin=""False"" Hidden=""True"" ReceiverAssembly=""Microsoft.SharePoint.Portal, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c"" ReceiverClass=""Microsoft.SharePoint.Portal.LocalSiteDirCaptureFeatureHandler"" RequireResources=""False"" RootDirectory=""C:\\Program Files\\Common Files\\Microsoft Shared\\Web Server Extensions\\15\\Template\\Features\\LocalSiteDirectoryMetaData"" Scope=""Web"" SolutionId=""00000000-0000-0000-0000-000000000000"" Status=""Online"" UIVersion="""" Version=""14.0.0.0"" FarmId=""b64c54bb-6682-484c-949f-782b7b147853"""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:Inventory","2013-09-11T16:45:16-07:00 Type=""FeatureDefinition"" Id=""8e947bf0-fe40-4dff-be3d-a8b88112ade6"" Name=""FeatureDefinition/15/8e947bf0-fe40-4dff-be3d-a8b88112ade6"" DisplayName=""WAWhatsPopularWebPart"" ActivateOnDefault=""True"" AlwaysForceInstall=""False"" AutoActivateInCentralAdmin=""False"" Hidden=""True"" ReceiverAssembly=""Microsoft.Office.Server.WebAnalytics.UI, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c"" ReceiverClass=""Microsoft.Office.Server.WebAnalytics.WhatsPopularWebPartFeature"" RequireResources=""False"" RootDirectory=""C:\\Program Files\\Common Files\\Microsoft Shared\\Web Server Extensions\\15\\Template\\Features\\WAWhatsPopularWebPart"" Scope=""Site"" SolutionId=""5fee007f-3729-4a78-86fb-688d8597713c"" Status=""Online"" UIVersion="""" Version=""15.0.0.0"" FarmId=""b64c54bb-6682-484c-949f-782b7b147853"""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:Inventory","2013-09-11T16:45:16-07:00 Type=""FeatureDefinition"" Id=""8d75610e-5ff9-4cd1-aefc-8b926f2af771"" Name=""FeatureDefinition/15/8d75610e-5ff9-4cd1-aefc-8b926f2af771"" DisplayName=""EduSearchDisplayTemplates"" ActivateOnDefault=""True"" AlwaysForceInstall=""False"" AutoActivateInCentralAdmin=""False"" Hidden=""True"" ReceiverAssembly="""" ReceiverClass="""" RequireResources=""False"" RootDirectory=""C:\\Program Files\\Common Files\\Microsoft Shared\\Web Server Extensions\\15\\Template\\Features\\EduSearchDisplayTemplates"" Scope=""Site"" SolutionId=""7ed6cd55-b479-4eb7-a529-e99a24c10bd3"" Status=""Online"" UIVersion="""" Version=""15.0.0.0"" FarmId=""b64c54bb-6682-484c-949f-782b7b147853"""
mssharepoint,"SP-APP01",Powershell,"MSSharePoint:2013:Inventory","2013-09-11T16:45:16-07:00 Type=""FeatureDefinition"" Id=""8c6f9096-388d-4eed-96ff-698b3ec46fc4"" Name=""FeatureDefinition/15/8c6f9096-388d-4eed-96ff-698b3ec46fc4"" DisplayName=""MaintenanceLogs"" ActivateOnDefault=""True"" AlwaysForceInstall=""False"" AutoActivateInCentralAdmin=""False"" Hidden=""True"" ReceiverAssembly=""Microsoft.SharePoint, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c"" ReceiverClass=""Microsoft.SharePoint.SPMaintenanceLogsFeatureReceiver"" RequireResources=""False"" RootDirectory=""C:\\Program Files\\Common Files\\Microsoft Shared\\Web Server Extensions\\15\\Template\\Features\\MaintenanceLogs"" Scope=""Web"" SolutionId=""00000000-0000-0000-0000-000000000000"" Status=""Online"" UIVersion="""" Version=""15.0.1.0"" FarmId=""b64c54bb-6682-484c-949f-782b7b147853"""
