index,host,source,sourcetype,"_raw"
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""MSiSCSI""
DisplayName=""Microsoft iSCSI Initiator Service""
Description=""Manages Internet SCSI (iSCSI) sessions from this computer to remote iSCSI target devices. If this service is stopped, this computer will not be able to login or access iSCSI targets. If this service is disabled, any services that explicitly depend on it will fail to start.""
Path=""C:\\Windows\\system32\\svchost.exe -k netsvcs""
ServiceType=""Share Process""
StartMode=""Manual""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""msiserver""
DisplayName=""Windows Installer""
Description=""Adds, modifies, and removes applications provided as a Windows Installer (*.msi) package. If this service is disabled, any services that explicitly depend on it will fail to start.""
Path=""C:\\Windows\\system32\\msiexec.exe /V""
ServiceType=""Own Process""
StartMode=""Manual""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""MSMQ""
DisplayName=""Message Queuing""
Description=""Provides a messaging infrastructure and development tool for creating distributed messaging applications for Windows-based networks and programs. If this service is stopped, distributed messages will be unavailable. If this service is disabled, any services that explicitly depend on it will fail to start.""
Path=""C:\\Windows\\system32\\mqsvc.exe""
ServiceType=""Own Process""
StartMode=""Auto""
Started=true
State=""Running""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""napagent""
DisplayName=""Network Access Protection Agent""
Description=""The Network Access Protection (NAP) agent service collects and manages health information for client computers on a network. Information collected by NAP agent is used to make sure that the client computer has the required software and settings. If a client computer is not compliant with health policy, it can be provided with restricted network access until its configuration is updated. Depending on the configuration of health policy, client computers might be automatically updated so that users quickly regain full network access without having to manually update their computer.""
Path=""C:\\Windows\\System32\\svchost.exe -k NetworkService""
ServiceType=""Share Process""
StartMode=""Manual""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""Netlogon""
DisplayName=
Description=""Maintains a secure channel between this computer and the domain controller for authenticating users and services. If this service is stopped, the computer may not authenticate users and services and the domain controller cannot register DNS records. If this service is disabled, any services that explicitly depend on it will fail to start.""
Path=""C:\\Windows\\system32\\lsass.exe""
ServiceType=""Share Process""
StartMode=""Auto""
Started=true
State=""Running""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""Netman""
DisplayName=""Network Connections""
Description=""Manages objects in the Network and Dial-Up Connections folder, in which you can view both local area network and remote connections.""
Path=""C:\\Windows\\System32\\svchost.exe -k LocalSystemNetworkRestricted""
ServiceType=""Share Process""
StartMode=""Manual""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""NetMsmqActivator""
DisplayName=""Net.Msmq Listener Adapter""
Description=""Receives activation requests over the net.msmq and msmq.formatname protocols and passes them to the Windows Process Activation Service.""
Path=""""C:\\Windows\\Microsoft.NET\\Framework64\\v4.0.30319\\SMSvcHost.exe"" -NetMsmqActivator""
ServiceType=""Share Process""
StartMode=""Auto""
Started=true
State=""Running""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""NetPipeActivator""
DisplayName=""Net.Pipe Listener Adapter""
Description=""Receives activation requests over the net.pipe protocol and passes them to the Windows Process Activation Service.""
Path=""C:\\Windows\\Microsoft.NET\\Framework64\\v4.0.30319\\SMSvcHost.exe""
ServiceType=""Share Process""
StartMode=""Auto""
Started=true
State=""Running""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""netprofm""
DisplayName=""Network List Service""
Description=""Identifies the networks to which the computer has connected, collects and stores properties for these networks, and notifies applications when these properties change.""
Path=""C:\\Windows\\System32\\svchost.exe -k LocalService""
ServiceType=""Share Process""
StartMode=""Manual""
Started=true
State=""Running""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""NetTcpActivator""
DisplayName=""Net.Tcp Listener Adapter""
Description=""Receives activation requests over the net.tcp protocol and passes them to the Windows Process Activation Service.""
Path=""C:\\Windows\\Microsoft.NET\\Framework64\\v4.0.30319\\SMSvcHost.exe""
ServiceType=""Share Process""
StartMode=""Auto""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""NetTcpPortSharing""
DisplayName=""Net.Tcp Port Sharing Service""
Description=""Provides ability to share TCP ports over the net.tcp protocol.""
Path=""C:\\Windows\\Microsoft.NET\\Framework64\\v4.0.30319\\SMSvcHost.exe""
ServiceType=""Share Process""
StartMode=""Auto""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""NlaSvc""
DisplayName=""Network Location Awareness""
Description=""Collects and stores configuration information for the network and notifies programs when this information is modified. If this service is stopped, configuration information might be unavailable. If this service is disabled, any services that explicitly depend on it will fail to start.""
Path=""C:\\Windows\\System32\\svchost.exe -k NetworkService""
ServiceType=""Share Process""
StartMode=""Auto""
Started=true
State=""Running""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""nsi""
DisplayName=""Network Store Interface Service""
Description=""This service delivers network notifications (e.g. interface addition/deleting etc) to user mode clients. Stopping this service will cause loss of network connectivity. If this service is disabled, any other services that explicitly depend on this service will fail to start.""
Path=""C:\\Windows\\system32\\svchost.exe -k LocalService""
ServiceType=""Share Process""
StartMode=""Auto""
Started=true
State=""Running""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""OSearch14""
DisplayName=""SharePoint Server Search 14""
Description=""Provides enhanced full-text indexing and search capabilities. Replaces the SharePoint Foundation Search service for search over SharePoint user content.""
Path=""""C:\\Program Files\\Microsoft Office Servers\\14.0\\Bin\\mssearch.exe""""
ServiceType=""Own Process""
StartMode=""Manual""
Started=true
State=""Running""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""PerfHost""
DisplayName=""Performance Counter DLL Host""
Description=""Enables remote users and 64-bit processes to query performance counters provided by 32-bit DLLs. If this service is stopped, only local users and 32-bit processes will be able to query performance counters provided by 32-bit DLLs.""
Path=""C:\\Windows\\SysWow64\\perfhost.exe""
ServiceType=""Own Process""
StartMode=""Manual""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""pla""
DisplayName=""Performance Logs & Alerts""
Description=""Performance Logs and Alerts Collects performance data from local or remote computers based on preconfigured schedule parameters, then writes the data to a log or triggers an alert. If this service is stopped, performance information will not be collected. If this service is disabled, any services that explicitly depend on it will fail to start.""
Path=""C:\\Windows\\System32\\svchost.exe -k LocalServiceNoNetwork""
ServiceType=""Share Process""
StartMode=""Manual""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""PlugPlay""
DisplayName=""Plug and Play""
Description=""Enables a computer to recognize and adapt to hardware changes with little or no user input. Stopping or disabling this service will result in system instability.""
Path=""C:\\Windows\\system32\\svchost.exe -k DcomLaunch""
ServiceType=""Share Process""
StartMode=""Auto""
Started=true
State=""Running""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""PolicyAgent""
DisplayName=""IPsec Policy Agent""
Description=""Internet Protocol security (IPsec) supports network-level peer authentication, data origin authentication, data integrity, data confidentiality (encryption), and replay protection.  This service enforces IPsec policies created through the IP Security Policies snap-in or the command-line tool ""netsh ipsec"".  If you stop this service, you may experience network connectivity issues if your policy requires that connections use IPsec.  Also,remote management of Windows Firewall is not available when this service is stopped.""
Path=""C:\\Windows\\system32\\svchost.exe -k NetworkServiceNetworkRestricted""
ServiceType=""Share Process""
StartMode=""Manual""
Started=true
State=""Running""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""Power""
DisplayName=
Description=""Manages power policy and power policy notification delivery.""
Path=""C:\\Windows\\system32\\svchost.exe -k DcomLaunch""
ServiceType=""Share Process""
StartMode=""Auto""
Started=true
State=""Running""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""ProfSvc""
DisplayName=""User Profile Service""
Description=""This service is responsible for loading and unloading user profiles. If this service is stopped or disabled, users will no longer be able to successfully logon or logoff, applications may have problems getting to users' data, and components registered to receive profile event notifications will not receive them.""
Path=""C:\\Windows\\system32\\svchost.exe -k netsvcs""
ServiceType=""Share Process""
StartMode=""Auto""
Started=true
State=""Running""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""ProtectedStorage""
DisplayName=""Protected Storage""
Description=""Provides protected storage for sensitive data, such as passwords, to prevent access by unauthorized services, processes, or users.""
Path=""C:\\Windows\\system32\\lsass.exe""
ServiceType=""Share Process""
StartMode=""Manual""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""RasAuto""
DisplayName=""Remote Access Auto Connection Manager""
Description=""Creates a connection to a remote network whenever a program references a remote DNS or NetBIOS name or address.""
Path=""C:\\Windows\\System32\\svchost.exe -k netsvcs""
ServiceType=""Share Process""
StartMode=""Manual""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""RasMan""
DisplayName=""Remote Access Connection Manager""
Description=""Manages dial-up and virtual private network (VPN) connections from this computer to the Internet or other remote networks. If this service is disabled, any services that explicitly depend on it will fail to start.""
Path=""C:\\Windows\\System32\\svchost.exe -k netsvcs""
ServiceType=""Share Process""
StartMode=""Manual""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""RemoteAccess""
DisplayName=""Routing and Remote Access""
Description=""Offers routing services to businesses in local area and wide area network environments.""
Path=""C:\\Windows\\System32\\svchost.exe -k netsvcs""
ServiceType=""Share Process""
StartMode=""Disabled""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""RemoteRegistry""
DisplayName=""Remote Registry""
Description=""Enables remote users to modify registry settings on this computer. If this service is stopped, the registry can be modified only by users on this computer. If this service is disabled, any services that explicitly depend on it will fail to start.""
Path=""C:\\Windows\\system32\\svchost.exe -k regsvc""
ServiceType=""Share Process""
StartMode=""Auto""
Started=true
State=""Running""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""RpcEptMapper""
DisplayName=""RPC Endpoint Mapper""
Description=""Resolves RPC interfaces identifiers to transport endpoints. If this service is stopped or disabled, programs using Remote Procedure Call (RPC) services will not function properly.""
Path=""C:\\Windows\\system32\\svchost.exe -k RPCSS""
ServiceType=""Share Process""
StartMode=""Auto""
Started=true
State=""Running""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""RpcLocator""
DisplayName=""Remote Procedure Call (RPC) Locator""
Description=""In Windows 2003 and earlier versions of Windows, the Remote Procedure Call (RPC) Locator service manages the RPC name service database. In Windows Vista and later versions of Windows, this service does not provide any functionality and is present for application compatibility.""
Path=""C:\\Windows\\system32\\locator.exe""
ServiceType=""Own Process""
StartMode=""Manual""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""RpcSs""
DisplayName=""Remote Procedure Call (RPC)""
Description=""The RPCSS service is the Service Control Manager for COM and DCOM servers. It performs object activations requests, object exporter resolutions and distributed garbage collection for COM and DCOM servers. If this service is stopped or disabled, programs using COM or DCOM will not function properly. It is strongly recommended that you have the RPCSS service running""
Path=""C:\\Windows\\system32\\svchost.exe -k rpcss""
ServiceType=""Share Process""
StartMode=""Auto""
Started=true
State=""Running""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""RSoPProv""
DisplayName=""Resultant Set of Policy Provider""
Description=""Provides a network service that processes requests to simulate application of Group Policy settings for a target user or computer in various situations and computes the Resultant Set of Policy settings.""
Path=""C:\\Windows\\system32\\RSoPProv.exe""
ServiceType=""Share Process""
StartMode=""Manual""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""sacsvr""
DisplayName=""Special Administration Console Helper""
Description=""Allows administrators to remotely access a command prompt using Emergency Management Services.""
Path=""C:\\Windows\\System32\\svchost.exe -k netsvcs""
ServiceType=""Share Process""
StartMode=""Manual""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""SamSs""
DisplayName=""Security Accounts Manager""
Description=""The startup of this service signals other services that the Security Accounts Manager (SAM) is ready to accept requests.  Disabling this service will prevent other services in the system from being notified when the SAM is ready, which may in turn cause those services to fail to start correctly. This service should not be disabled.""
Path=""C:\\Windows\\system32\\lsass.exe""
ServiceType=""Share Process""
StartMode=""Auto""
Started=true
State=""Running""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""SCardSvr""
DisplayName=""Smart Card""
Description=""Manages access to smart cards read by this computer. If this service is stopped, this computer will be unable to read smart cards. If this service is disabled, any services that explicitly depend on it will fail to start.""
Path=""C:\\Windows\\system32\\svchost.exe -k LocalServiceAndNoImpersonation""
ServiceType=""Share Process""
StartMode=""Manual""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""Schedule""
DisplayName=""Task Scheduler""
Description=""Enables a user to configure and schedule automated tasks on this computer. The service also hosts multiple Windows system-critical tasks. If this service is stopped or disabled, these tasks will not be run at their scheduled times. If this service is disabled, any services that explicitly depend on it will fail to start.""
Path=""C:\\Windows\\system32\\svchost.exe -k netsvcs""
ServiceType=""Share Process""
StartMode=""Auto""
Started=true
State=""Running""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""SCPolicySvc""
DisplayName=""Smart Card Removal Policy""
Description=""Allows the system to be configured to lock the user desktop upon smart card removal.""
Path=""C:\\Windows\\system32\\svchost.exe -k netsvcs""
ServiceType=""Share Process""
StartMode=""Manual""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""seclogon""
DisplayName=""Secondary Logon""
Description=""Enables starting processes under alternate credentials. If this service is stopped, this type of logon access will be unavailable. If this service is disabled, any services that explicitly depend on it will fail to start.""
Path=""C:\\Windows\\system32\\svchost.exe -k netsvcs""
ServiceType=""Share Process""
StartMode=""Manual""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""SENS""
DisplayName=""System Event Notification Service""
Description=""Monitors system events and notifies subscribers to COM+ Event System of these events.""
Path=""C:\\Windows\\system32\\svchost.exe -k netsvcs""
ServiceType=""Share Process""
StartMode=""Auto""
Started=true
State=""Running""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""SessionEnv""
DisplayName=""Remote Desktop Configuration""
Description=""Remote Desktop Configuration service (RDCS) is responsible for all Remote Desktop Services and Remote Desktop related configuration and session maintenance activities that require SYSTEM context. These include per-session temporary folders, RD themes, and RD certificates.""
Path=""C:\\Windows\\System32\\svchost.exe -k netsvcs""
ServiceType=""Share Process""
StartMode=""Manual""
Started=true
State=""Running""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""SharedAccess""
DisplayName=""Internet Connection Sharing (ICS)""
Description=""Provides network address translation, addressing, name resolution and/or intrusion prevention services for a home or small office network.""
Path=""C:\\Windows\\System32\\svchost.exe -k netsvcs""
ServiceType=""Share Process""
StartMode=""Disabled""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""ShellHWDetection""
DisplayName=""Shell Hardware Detection""
Description=""Provides notifications for AutoPlay hardware events.""
Path=""C:\\Windows\\System32\\svchost.exe -k netsvcs""
ServiceType=""Share Process""
StartMode=""Auto""
Started=true
State=""Running""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""SNMPTRAP""
DisplayName=""SNMP Trap""
Description=""Receives trap messages generated by local or remote Simple Network Management Protocol (SNMP) agents and forwards the messages to SNMP management programs running on this computer. If this service is stopped, SNMP-based programs on this computer will not receive SNMP trap messages. If this service is disabled, any services that explicitly depend on it will fail to start.""
Path=""C:\\Windows\\System32\\snmptrap.exe""
ServiceType=""Own Process""
StartMode=""Manual""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""SPAdminV4""
DisplayName=""SharePoint 2010 Administration""
Description=""Performs administrative tasks for SharePoint""
Path=""""C:\\Program Files\\Common Files\\Microsoft Shared\\Web Server Extensions\\14\\BIN\\WSSADMIN.EXE""""
ServiceType=""Own Process""
StartMode=""Auto""
Started=true
State=""Running""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""SplunkForwarder""
DisplayName=
Description=""SplunkForwarder is the remote data collection service for Splunk, a data platform for operational intelligence. If it is stopped, Splunk will stop collecting and sending data to Splunk indexers, which may result in data loss. Please see www.splunk.com for more information. Questions can be submitted to www.splunk.com/answers or for supported customers www.splunk.com/page/submit_issue""
Path=""""C:\\Program Files\\SplunkUniversalForwarder\\bin\\splunkd.exe"" service""
ServiceType=""Own Process""
StartMode=""Auto""
Started=true
State=""Running""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""Spooler""
DisplayName=""Print Spooler""
Description=""Loads files to memory for later printing""
Path=""C:\\Windows\\System32\\spoolsv.exe""
ServiceType=""Own Process""
StartMode=""Auto""
Started=true
State=""Running""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""sppsvc""
DisplayName=""Software Protection""
Description=""Enables the download, installation and enforcement of digital licenses for Windows and Windows applications. If the service is disabled, the operating system and licensed applications may run in a notification mode. It is strongly recommended that you not disable the Software Protection service.""
Path=""C:\\Windows\\system32\\sppsvc.exe""
ServiceType=""Own Process""
StartMode=""Auto""
Started=true
State=""Running""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""sppuinotify""
DisplayName=""SPP Notification Service""
Description=""Provides Software Licensing activation and notification""
Path=""C:\\Windows\\system32\\svchost.exe -k LocalService""
ServiceType=""Share Process""
StartMode=""Manual""
Started=true
State=""Running""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""SPSearch4""
DisplayName=""SharePoint Foundation Search V4""
Description=""Provides full-text indexing and search to SharePoint user and help content.""
Path=""""C:\\Program Files\\Common Files\\Microsoft Shared\\Web Server Extensions\\14\\BIN\\mssearch.exe""""
ServiceType=""Own Process""
StartMode=""Disabled""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""SPTimerV4""
DisplayName=""SharePoint 2010 Timer""
Description=""Sends notifications and performs scheduled tasks for SharePoint""
Path=""""C:\\Program Files\\Common Files\\Microsoft Shared\\Web Server Extensions\\14\\BIN\\OWSTIMER.EXE""""
ServiceType=""Own Process""
StartMode=""Auto""
Started=true
State=""Running""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""SPTraceV4""
DisplayName=""SharePoint 2010 Tracing""
Description=""Manages trace output""
Path=""""C:\\Program Files\\Common Files\\Microsoft Shared\\Web Server Extensions\\14\\BIN\\wsstracing.exe""""
ServiceType=""Own Process""
StartMode=""Auto""
Started=true
State=""Running""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""SPUserCodeV4""
DisplayName=""SharePoint 2010 User Code Host""
Description=""Executes user code in a sandbox""
Path=""""C:\\Program Files\\Common Files\\Microsoft Shared\\Web Server Extensions\\14\\UserCode\\SPUCHostService.exe""""
ServiceType=""Own Process""
StartMode=""Disabled""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""SPWriterV4""
DisplayName=""SharePoint 2010 VSS Writer""
Description=""SharePoint VSS Writer""
Path=""""C:\\Program Files\\Common Files\\Microsoft Shared\\Web Server Extensions\\14\\BIN\\SPWRITER.EXE""""
ServiceType=""Own Process""
StartMode=""Manual""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""SSDPSRV""
DisplayName=""SSDP Discovery""
Description=""Discovers networked devices and services that use the SSDP discovery protocol, such as UPnP devices. Also announces SSDP devices and services running on the local computer. If this service is stopped, SSDP-based devices will not be discovered. If this service is disabled, any services that explicitly depend on it will fail to start.""
Path=""C:\\Windows\\system32\\svchost.exe -k LocalServiceAndNoImpersonation""
ServiceType=""Share Process""
StartMode=""Disabled""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""SstpSvc""
DisplayName=""Secure Socket Tunneling Protocol Service""
Description=""Provides support for the Secure Socket Tunneling Protocol (SSTP) to connect to remote computers using VPN. If this service is disabled, users will not be able to use SSTP to access remote servers.""
Path=""C:\\Windows\\system32\\svchost.exe -k LocalService""
ServiceType=""Share Process""
StartMode=""Manual""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""swprv""
DisplayName=""Microsoft Software Shadow Copy Provider""
Description=""Manages software-based volume shadow copies taken by the Volume Shadow Copy service. If this service is stopped, software-based volume shadow copies cannot be managed. If this service is disabled, any services that explicitly depend on it will fail to start.""
Path=""C:\\Windows\\System32\\svchost.exe -k swprv""
ServiceType=""Own Process""
StartMode=""Manual""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""TapiSrv""
DisplayName=""Telephony""
Description=""Provides Telephony API (TAPI) support for programs that control telephony devices on the local computer and, through the LAN, on servers that are also running the service.""
Path=""C:\\Windows\\System32\\svchost.exe -k tapisrv""
ServiceType=""Own Process""
StartMode=""Manual""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""TBS""
DisplayName=""TPM Base Services""
Description=""Enables access to the Trusted Platform Module (TPM), which provides hardware-based cryptographic services to system components and applications.  If this service is stopped or disabled, applications will be unable to use keys protected by the TPM.""
Path=""C:\\Windows\\System32\\svchost.exe -k LocalServiceAndNoImpersonation""
ServiceType=""Share Process""
StartMode=""Manual""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""TermService""
DisplayName=""Remote Desktop Services""
Description=""Allows users to connect interactively to a remote computer. Remote Desktop and Remote Desktop Session Host Server depend on this service.  To prevent remote use of this computer, clear the checkboxes on the Remote tab of the System properties control panel item.""
Path=""C:\\Windows\\System32\\svchost.exe -k termsvcs""
ServiceType=""Share Process""
StartMode=""Manual""
Started=true
State=""Running""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""THREADORDER""
DisplayName=""Thread Ordering Server""
Description=""Provides ordered execution for a group of threads within a specific period of time.""
Path=""C:\\Windows\\system32\\svchost.exe -k LocalService""
ServiceType=""Share Process""
StartMode=""Manual""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""TrkWks""
DisplayName=""Distributed Link Tracking Client""
Description=""Maintains links between NTFS files within a computer or across computers in a network.""
Path=""C:\\Windows\\System32\\svchost.exe -k LocalSystemNetworkRestricted""
ServiceType=""Share Process""
StartMode=""Auto""
Started=true
State=""Running""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""TrustedInstaller""
DisplayName=""Windows Modules Installer""
Description=""Enables installation, modification, and removal of Windows updates and optional components. If this service is disabled, install or uninstall of Windows updates might fail for this computer.""
Path=""C:\\Windows\\servicing\\TrustedInstaller.exe""
ServiceType=""Own Process""
StartMode=""Manual""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""UI0Detect""
DisplayName=""Interactive Services Detection""
Description=""Enables user notification of user input for interactive services, which enables access to dialogs created by interactive services when they appear. If this service is stopped, notifications of new interactive service dialogs will no longer function and there might not be access to interactive service dialogs. If this service is disabled, both notifications of and access to new interactive service dialogs will no longer function.""
Path=""C:\\Windows\\system32\\UI0Detect.exe""
ServiceType=""Own Process""
StartMode=""Manual""
Started=false
State=""Stopped""
Status=""OK"""
mssharepoint,"SP10-APP01",service,WinHostMon,"2013-09-11T15:24:46-07:00 Type=Service
Name=""UmRdpService""
DisplayName=""Remote Desktop Services UserMode Port Redirector""
Description=""Allows the redirection of Printers/Drives/Ports for RDP connections""
Path=""C:\\Windows\\System32\\svchost.exe -k LocalSystemNetworkRestricted""
ServiceType=""Share Process""
StartMode=""Manual""
Started=true
State=""Running""
Status=""OK"""
